p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
0,3.416213184,0.914,0.169,0,CAFs MSC iCAF like s1,APOD,subset,3.416213184,CAFs MSC iCAF-like s1,Fibro
0,3.371818484,0.994,0.096,0,CAFs MSC iCAF like s1,DCN,subset,3.371818484,CAFs MSC iCAF-like s1,Fibro
0,2.824603381,0.583,0.159,0,CAFs MSC iCAF like s1,CFD,subset,2.824603381,CAFs MSC iCAF-like s1,Fibro
0,2.673538913,0.596,0.044,0,CAFs MSC iCAF like s1,PTGDS,subset,2.673538913,CAFs MSC iCAF-like s1,Fibro
0,2.483910393,0.94,0.082,0,CAFs MSC iCAF like s1,LUM,subset,2.483910393,CAFs MSC iCAF-like s1,Fibro
0,2.434943554,0.655,0.073,0,CAFs MSC iCAF like s1,C3,subset,2.434943554,CAFs MSC iCAF-like s1,Fibro
0,2.41881473,0.858,0.058,0,CAFs MSC iCAF like s1,SFRP2,subset,2.41881473,CAFs MSC iCAF-like s1,Fibro
0,2.39890398,0.949,0.117,0,CAFs MSC iCAF like s1,C1S,subset,2.39890398,CAFs MSC iCAF-like s1,Fibro
0,2.303799886,0.557,0.052,0,CAFs MSC iCAF like s1,CXCL14,subset,2.303799886,CAFs MSC iCAF-like s1,Fibro
0,2.299170852,0.801,0.075,0,CAFs MSC iCAF like s1,CCDC80,subset,2.299170852,CAFs MSC iCAF-like s1,Fibro
0,2.279501231,0.858,0.093,0,CAFs MSC iCAF like s1,CXCL12,subset,2.279501231,CAFs MSC iCAF-like s1,Fibro
0,2.250352279,0.819,0.042,0,CAFs MSC iCAF like s1,MFAP4,subset,2.250352279,CAFs MSC iCAF-like s1,Fibro
0,2.243511807,0.818,0.089,0,CAFs MSC iCAF like s1,FBLN1,subset,2.243511807,CAFs MSC iCAF-like s1,Fibro
0,2.223350863,0.313,0.024,0,CAFs MSC iCAF like s1,SFRP4,subset,2.223350863,CAFs MSC iCAF-like s1,Fibro
0,2.201080106,0.918,0.364,0,CAFs MSC iCAF like s1,GSN,subset,2.201080106,CAFs MSC iCAF-like s1,Fibro
0,2.163402527,0.868,0.073,0,CAFs MSC iCAF like s1,CTSK,subset,2.163402527,CAFs MSC iCAF-like s1,Fibro
0,2.105822383,0.883,0.129,0,CAFs MSC iCAF like s1,SERPINF1,subset,2.105822383,CAFs MSC iCAF-like s1,Fibro
0,2.090402113,0.804,0.107,0,CAFs MSC iCAF like s1,C1R,subset,2.090402113,CAFs MSC iCAF-like s1,Fibro
0,2.032379823,0.842,0.093,0,CAFs MSC iCAF like s1,RARRES2,subset,2.032379823,CAFs MSC iCAF-like s1,Fibro
0,1.990080317,0.441,0.051,0,CAFs MSC iCAF like s1,IGF2,subset,1.990080317,CAFs MSC iCAF-like s1,Fibro
0,3.095187595,0.706,0.182,0,CAFs MSC iCAF like s2,APOD,subset,3.095187595,CAFs MSC iCAF-like s2,Fibro
4.6e-95,2.19387646,0.158,0.026,1.37e-90,CAFs MSC iCAF like s2,CCL19,subset,2.19387646,CAFs MSC iCAF-like s2,Fibro
0,2.07700611,0.842,0.11,0,CAFs MSC iCAF like s2,DCN,subset,2.07700611,CAFs MSC iCAF-like s2,Fibro
0,2.043808476,0.545,0.053,0,CAFs MSC iCAF like s2,PTGDS,subset,2.043808476,CAFs MSC iCAF-like s2,Fibro
