p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
0,3.527849678,0.907,0.023,0,Endothelial ACKR1,ACKR1,subset,3.527849678,Endothelial ACKR1,Endo
0,2.574787336,0.934,0.045,0,Endothelial ACKR1,PLVAP,subset,2.574787336,Endothelial ACKR1,Endo
0,2.381228054,0.9,0.032,0,Endothelial ACKR1,VWF,subset,2.381228054,Endothelial ACKR1,Endo
0,2.317007186,0.859,0.051,0,Endothelial ACKR1,AQP1,subset,2.317007186,Endothelial ACKR1,Endo
0,2.150580797,0.959,0.184,0,Endothelial ACKR1,SPARCL1,subset,2.150580797,Endothelial ACKR1,Endo
0,2.041115486,0.84,0.032,0,Endothelial ACKR1,RAMP3,subset,2.041115486,Endothelial ACKR1,Endo
0,1.988595766,0.868,0.083,0,Endothelial ACKR1,RAMP2,subset,1.988595766,Endothelial ACKR1,Endo
0,1.982914466,0.877,0.135,0,Endothelial ACKR1,ENG,subset,1.982914466,Endothelial ACKR1,Endo
0,1.938070676,0.589,0.068,0,Endothelial ACKR1,FABP4,subset,1.938070676,Endothelial ACKR1,Endo
0,1.910356196,0.871,0.097,0,Endothelial ACKR1,PECAM1,subset,1.910356196,Endothelial ACKR1,Endo
0,1.879733536,0.784,0.113,0,Endothelial ACKR1,SPRY1,subset,1.879733536,Endothelial ACKR1,Endo
0,1.724410851,0.775,0.089,0,Endothelial ACKR1,EGFL7,subset,1.724410851,Endothelial ACKR1,Endo
0,1.720504977,0.981,0.26,0,Endothelial ACKR1,IGFBP7,subset,1.720504977,Endothelial ACKR1,Endo
0,1.699525266,0.661,0.032,0,Endothelial ACKR1,CLDN5,subset,1.699525266,Endothelial ACKR1,Endo
0,1.680357832,0.876,0.268,0,Endothelial ACKR1,NPDC1,subset,1.680357832,Endothelial ACKR1,Endo
0,1.664674231,0.797,0.03,0,Endothelial ACKR1,EMCN,subset,1.664674231,Endothelial ACKR1,Endo
0,1.662553937,0.915,0.287,0,Endothelial ACKR1,IGFBP4,subset,1.662553937,Endothelial ACKR1,Endo
0,1.645349989,0.799,0.199,0,Endothelial ACKR1,PRCP,subset,1.645349989,Endothelial ACKR1,Endo
0,1.634780691,0.827,0.086,0,Endothelial ACKR1,HSPG2,subset,1.634780691,Endothelial ACKR1,Endo
0,1.613276729,0.846,0.117,0,Endothelial ACKR1,GNG11,subset,1.613276729,Endothelial ACKR1,Endo
0,2.771325634,0.718,0.058,0,Endothelial CXCL12,IGFBP3,subset,2.771325634,Endothelial CXCL12,Endo
0,2.598325501,0.655,0.082,0,Endothelial CXCL12,FABP4,subset,2.598325501,Endothelial CXCL12,Endo
0,2.554696319,0.779,0.049,0,Endothelial CXCL12,CLDN5,subset,2.554696319,Endothelial CXCL12,Endo
0,2.471471115,0.915,0.106,0,Endothelial CXCL12,RAMP2,subset,2.471471115,Endothelial CXCL12,Endo
0,2.312721328,0.833,0.119,0,Endothelial CXCL12,SLC9A3R2,subset,2.312721328,Endothelial CXCL12,Endo
0,2.254035668,0.839,0.157,0,Endothelial CXCL12,PLPP1,subset,2.254035668,Endothelial CXCL12,Endo
0,2.199939892,0.934,0.185,0,Endothelial CXCL12,A2M,subset,2.199939892,Endothelial CXCL12,Endo
0,2.197982452,0.89,0.198,0,Endothelial CXCL12,CAV1,subset,2.197982452,Endothelial CXCL12,Endo
0,2.034959948,0.877,0.138,0,Endothelial CXCL12,GNG11,subset,2.034959948,Endothelial CXCL12,Endo
0,2.026340108,0.819,0.053,0,Endothelial CXCL12,CLEC14A,subset,2.026340108,Endothelial CXCL12,Endo
0,2.008541093,0.587,0.073,0,Endothelial CXCL12,RBP7,subset,2.008541093,Endothelial CXCL12,Endo
0,1.928275839,0.583,0.1,0,Endothelial CXCL12,C10orf10,subset,1.928275839,Endothelial CXCL12,Endo
0,1.92024121,0.904,0.291,0,Endothelial CXCL12,TM4SF1,subset,1.92024121,Endothelial CXCL12,Endo
0,1.890965819,0.773,0.149,0,Endothelial CXCL12,ID1,subset,1.890965819,Endothelial CXCL12,Endo
0,1.821340271,0.817,0.109,0,Endothelial CXCL12,EGFL7,subset,1.821340271,Endothelial CXCL12,Endo
0,1.812379137,0.715,0.1,0,Endothelial CXCL12,CXCL12,subset,1.812379137,Endothelial CXCL12,Endo
0,1.802778123,0.824,0.083,0,Endothelial CXCL12,ESAM,subset,1.802778123,Endothelial CXCL12,Endo
0,1.789131165,0.833,0.121,0,Endothelial CXCL12,PECAM1,subset,1.789131165,Endothelial CXCL12,Endo
0,1.780874059,0.977,0.341,0,Endothelial CXCL12,IFI27,subset,1.780874059,Endothelial CXCL12,Endo
0,1.764280211,0.804,0.121,0,Endothelial CXCL12,ICAM2,subset,1.764280211,Endothelial CXCL12,Endo
5.84e-261,4.393208427,0.611,0.014,1.74e-256,Endothelial Lymphatic LYVE1,CCL21,subset,4.393208427,Endothelial Lymphatic LYVE1,Endo
3.54e-114,2.702672955,0.645,0.091,1.0499999999999999e-109,Endothelial Lymphatic LYVE1,FABP4,subset,2.702672955,Endothelial Lymphatic LYVE1,Endo
9.779999999999999e-179,2.370925458,0.64,0.114,2.9099999999999995e-174,Endothelial Lymphatic LYVE1,TFPI,subset,2.370925458,Endothelial Lymphatic LYVE1,Endo
3.8999999999999996e-135,2.351993456,0.576,0.131,1.1599999999999999e-130,Endothelial Lymphatic LYVE1,TFF3,subset,2.351993456,Endothelial Lymphatic LYVE1,Endo
2.0699999999999995e-130,2.228646094,0.502,0.082,6.15e-126,Endothelial Lymphatic LYVE1,EFEMP1,subset,2.228646094,Endothelial Lymphatic LYVE1,Endo
1.29e-219,2.034118346,0.537,0.012,3.839999999999999e-215,Endothelial Lymphatic LYVE1,MMRN1,subset,2.034118346,Endothelial Lymphatic LYVE1,Endo
5.099999999999999e-148,2.011545044,0.798,0.149,1.5199999999999997e-143,Endothelial Lymphatic LYVE1,GNG11,subset,2.011545044,Endothelial Lymphatic LYVE1,Endo
3.07e-116,1.852471524,0.754,0.118,9.139999999999998e-112,Endothelial Lymphatic LYVE1,RAMP2,subset,1.852471524,Endothelial Lymphatic LYVE1,Endo
2.0899999999999998e-118,1.771010844,0.611,0.059,6.22e-114,Endothelial Lymphatic LYVE1,SDPR,subset,1.771010844,Endothelial Lymphatic LYVE1,Endo
8.929999999999999e-96,1.728060092,0.606,0.06,2.6600000000000004e-91,Endothelial Lymphatic LYVE1,CLDN5,subset,1.728060092,Endothelial Lymphatic LYVE1,Endo
7.63e-71,1.716703374,0.158,0.001,2.2699999999999997e-66,Endothelial Lymphatic LYVE1,NTS,subset,1.716703374,Endothelial Lymphatic LYVE1,Endo
7.89e-80,1.669215913,0.754,0.208,2.35e-75,Endothelial Lymphatic LYVE1,CAV1,subset,1.669215913,Endothelial Lymphatic LYVE1,Endo
4.2199999999999997e-72,1.648337293,0.719,0.287,1.25e-67,Endothelial Lymphatic LYVE1,FABP5,subset,1.648337293,Endothelial Lymphatic LYVE1,Endo
7.44e-164,1.590105308,0.616,0.149,2.2099999999999997e-159,Endothelial Lymphatic LYVE1,PPFIBP1,subset,1.590105308,Endothelial Lymphatic LYVE1,Endo
1.1099999999999999e-95,1.553352721,0.453,0.062,3.3e-91,Endothelial Lymphatic LYVE1,AKAP12,subset,1.553352721,Endothelial Lymphatic LYVE1,Endo
1.47e-102,1.540691142,0.719,0.119,4.36e-98,Endothelial Lymphatic LYVE1,EGFL7,subset,1.540691142,Endothelial Lymphatic LYVE1,Endo
5.48e-80,1.464280293,0.414,0.031,1.63e-75,Endothelial Lymphatic LYVE1,ECSCR.1,subset,1.464280293,Endothelial Lymphatic LYVE1,Endo
1.9599999999999998e-57,1.434791359,0.493,0.131,5.82e-53,Endothelial Lymphatic LYVE1,RCAN1,subset,1.434791359,Endothelial Lymphatic LYVE1,Endo
8.780000000000001e-70,1.415208159,0.714,0.403,2.61e-65,Endothelial Lymphatic LYVE1,CD9,subset,1.415208159,Endothelial Lymphatic LYVE1,Endo
1.51e-98,1.38733364,0.562,0.095,4.48e-94,Endothelial Lymphatic LYVE1,NRP2,subset,1.38733364,Endothelial Lymphatic LYVE1,Endo
0,2.579132485,0.494,0.087,0,Endothelial RGS5,FABP4,subset,2.579132485,Endothelial RGS5,Endo
0,2.426492984,0.935,0.076,0,Endothelial RGS5,PLVAP,subset,2.426492984,Endothelial RGS5,Endo
0,2.155999578,0.705,0.075,0,Endothelial RGS5,RBP7,subset,2.155999578,Endothelial RGS5,Endo
0,2.101729585,0.805,0.095,0,Endothelial RGS5,COL4A1,subset,2.101729585,Endothelial RGS5,Endo
0,2.091396955,0.874,0.111,0,Endothelial RGS5,HSPG2,subset,2.091396955,Endothelial RGS5,Endo
0,2.007625583,0.88,0.111,0,Endothelial RGS5,RAMP2,subset,2.007625583,Endothelial RGS5,Endo
0,1.962899216,0.855,0.119,0,Endothelial RGS5,COL4A2,subset,1.962899216,Endothelial RGS5,Endo
0,1.921692216,0.897,0.142,0,Endothelial RGS5,GNG11,subset,1.921692216,Endothelial RGS5,Endo
0,1.896714909,0.848,0.112,0,Endothelial RGS5,EGFL7,subset,1.896714909,Endothelial RGS5,Endo
0,1.758547403,0.873,0.19,0,Endothelial RGS5,A2M,subset,1.758547403,Endothelial RGS5,Endo
0,1.75615901,0.984,0.285,0,Endothelial RGS5,IGFBP7,subset,1.75615901,Endothelial RGS5,Endo
0,1.749267473,0.818,0.064,0,Endothelial RGS5,VWF,subset,1.749267473,Endothelial RGS5,Endo
0,1.72007263,0.953,0.212,0,Endothelial RGS5,SPARCL1,subset,1.72007263,Endothelial RGS5,Endo
0,1.712033823,0.744,0.06,0,Endothelial RGS5,CALCRL,subset,1.712033823,Endothelial RGS5,Endo
0,1.706606232,0.763,0.08,0,Endothelial RGS5,AQP1,subset,1.706606232,Endothelial RGS5,Endo
0,1.669471082,0.823,0.087,0,Endothelial RGS5,ESAM,subset,1.669471082,Endothelial RGS5,Endo
0,1.643218441,0.535,0.069,0,Endothelial RGS5,CD36,subset,1.643218441,Endothelial RGS5,Endo
0,1.635008548,0.727,0.162,0,Endothelial RGS5,PLPP1,subset,1.635008548,Endothelial RGS5,Endo
0,1.610404784,0.724,0.062,0,Endothelial RGS5,RAMP3,subset,1.610404784,Endothelial RGS5,Endo
0,1.600964726,0.954,0.231,0,Endothelial RGS5,SPARC,subset,1.600964726,Endothelial RGS5,Endo
