p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
8.75e-45,2.699925094,0.98,0.19,2.5999999999999997e-40,Cycling PVL,ACTA2,subset,2.699925094,Cycling PVL,Peri
1.6199999999999998e-40,2.288770778,0.96,0.439,4.8300000000000004e-36,Cycling PVL,TIMP1,subset,2.288770778,Cycling PVL,Peri
6.58e-41,2.195189407,0.82,0.075,1.96e-36,Cycling PVL,NDUFA4L2,subset,2.195189407,Cycling PVL,Peri
1.5e-39,1.991526112,0.86,0.094,4.4499999999999995e-35,Cycling PVL,THY1,subset,1.991526112,Cycling PVL,Peri
8.28e-37,1.987108839,0.78,0.066,2.4599999999999997e-32,Cycling PVL,RGS5,subset,1.987108839,Cycling PVL,Peri
9.909999999999999e-43,1.977122114,0.92,0.127,2.95e-38,Cycling PVL,COL4A2,subset,1.977122114,Cycling PVL,Peri
2.23e-38,1.944143802,0.84,0.102,6.62e-34,Cycling PVL,COL4A1,subset,1.944143802,Cycling PVL,Peri
8.9e-40,1.90809671,0.98,0.273,2.6499999999999996e-35,Cycling PVL,CALD1,subset,1.90809671,Cycling PVL,Peri
5.82e-37,1.890007357,0.86,0.139,1.73e-32,Cycling PVL,COL18A1,subset,1.890007357,Cycling PVL,Peri
1.2e-40,1.787117055,1,0.216,3.56e-36,Cycling PVL,MYL9,subset,1.787117055,Cycling PVL,Peri
1.6e-33,1.754502729,0.98,0.544,4.7600000000000004e-29,Cycling PVL,LGALS1,subset,1.754502729,Cycling PVL,Peri
4.09e-34,1.710826419,0.96,0.239,1.2200000000000001e-29,Cycling PVL,SPARC,subset,1.710826419,Cycling PVL,Peri
1.29e-30,1.643923922,0.88,0.182,3.84e-26,Cycling PVL,TPM2,subset,1.643923922,Cycling PVL,Peri
3.73e-30,1.608934912,0.98,0.293,1.11e-25,Cycling PVL,IGFBP7,subset,1.608934912,Cycling PVL,Peri
8.129999999999999e-40,1.594505631,0.96,0.652,2.42e-35,Cycling PVL,TUBA1B,subset,1.594505631,Cycling PVL,Peri
2.38e-30,1.560764351,0.86,0.14,7.060000000000001e-26,Cycling PVL,BGN,subset,1.560764351,Cycling PVL,Peri
5.669999999999999e-35,1.471883402,0.78,0.109,1.69e-30,Cycling PVL,SDC2,subset,1.471883402,Cycling PVL,Peri
4.5800000000000004e-33,1.4528246,0.94,0.179,1.36e-28,Cycling PVL,TAGLN,subset,1.4528246,Cycling PVL,Peri
1.5999999999999999e-31,1.444987316,0.8,0.103,4.75e-27,Cycling PVL,MYLK,subset,1.444987316,Cycling PVL,Peri
5.16e-31,1.440661257,0.9,0.155,1.53e-26,Cycling PVL,COL1A1,subset,1.440661257,Cycling PVL,Peri
0,3.157301004,0.952,0.163,0,PVL Differentiated s3,ACTA2,subset,3.157301004,PVL Differentiated s3,Peri
0,3.032599192,0.95,0.151,0,PVL Differentiated s3,TAGLN,subset,3.032599192,PVL Differentiated s3,Peri
0,2.942580638,0.949,0.19,0,PVL Differentiated s3,MYL9,subset,2.942580638,PVL Differentiated s3,Peri
0,2.567542746,0.896,0.156,0,PVL Differentiated s3,TPM2,subset,2.567542746,PVL Differentiated s3,Peri
0,2.327114879,0.771,0.05,0,PVL Differentiated s3,NDUFA4L2,subset,2.327114879,PVL Differentiated s3,Peri
0,2.291963364,0.846,0.086,0,PVL Differentiated s3,SOD3,subset,2.291963364,PVL Differentiated s3,Peri
0,2.251367368,0.928,0.247,0,PVL Differentiated s3,ADIRF,subset,2.251367368,PVL Differentiated s3,Peri
0,2.168395467,0.639,0.02,0,PVL Differentiated s3,MYH11,subset,2.168395467,PVL Differentiated s3,Peri
0,2.154970778,0.596,0.047,0,PVL Differentiated s3,RGS5,subset,2.154970778,PVL Differentiated s3,Peri
0,2.134034225,0.538,0.009,0,PVL Differentiated s3,RERGL,subset,2.134034225,PVL Differentiated s3,Peri
0,2.087439127,0.981,0.268,0,PVL Differentiated s3,IGFBP7,subset,2.087439127,PVL Differentiated s3,Peri
0,2.086213944,0.932,0.249,0,PVL Differentiated s3,CALD1,subset,2.086213944,PVL Differentiated s3,Peri
0,2.067264221,0.961,0.193,0,PVL Differentiated s3,SPARCL1,subset,2.067264221,PVL Differentiated s3,Peri
0,2.040649159,0.555,0.055,0,PVL Differentiated s3,MT1M,subset,2.040649159,PVL Differentiated s3,Peri
0,1.872376034,0.564,0.052,0,PVL Differentiated s3,C11orf96,subset,1.872376034,PVL Differentiated s3,Peri
0,1.854118953,0.696,0.047,0,PVL Differentiated s3,PPP1R14A,subset,1.854118953,PVL Differentiated s3,Peri
0,1.830365972,0.831,0.162,0,PVL Differentiated s3,MFGE8,subset,1.830365972,PVL Differentiated s3,Peri
0,1.808657964,0.766,0.08,0,PVL Differentiated s3,PLAC9,subset,1.808657964,PVL Differentiated s3,Peri
