p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
0,1.426708278,0.607,0.077,0,T cells c0 CD4 CCR7,CCR7,subset,1.426708278,T_cells_c0_CD4+_CCR7,T
0,1.362373251,0.795,0.181,0,T cells c0 CD4 CCR7,LTB,subset,1.362373251,T_cells_c0_CD4+_CCR7,T
0,1.35442383,0.878,0.208,0,T cells c0 CD4 CCR7,IL7R,subset,1.35442383,T_cells_c0_CD4+_CCR7,T
0,1.07270864,0.95,0.752,0,T cells c0 CD4 CCR7,SARAF,subset,1.07270864,T_cells_c0_CD4+_CCR7,T
0,1.01297926,0.467,0.099,0,T cells c0 CD4 CCR7,SELL,subset,1.01297926,T_cells_c0_CD4+_CCR7,T
0,0.963621761,0.84,0.242,0,T cells c0 CD4 CCR7,CD3E,subset,0.963621761,T_cells_c0_CD4+_CCR7,T
0,0.937442161,0.922,0.734,0,T cells c0 CD4 CCR7,ZFP36L2,subset,0.937442161,T_cells_c0_CD4+_CCR7,T
0,0.933590997,0.537,0.157,0,T cells c0 CD4 CCR7,GPR183,subset,0.933590997,T_cells_c0_CD4+_CCR7,T
0,0.918236805,0.979,0.821,0,T cells c0 CD4 CCR7,BTG1,subset,0.918236805,T_cells_c0_CD4+_CCR7,T
0,0.895080576,0.299,0.044,0,T cells c0 CD4 CCR7,PASK,subset,0.895080576,T_cells_c0_CD4+_CCR7,T
0,0.850651348,0.666,0.485,0,T cells c0 CD4 CCR7,YPEL5,subset,0.850651348,T_cells_c0_CD4+_CCR7,T
0,0.842626971,0.872,0.596,0,T cells c0 CD4 CCR7,FXYD5,subset,0.842626971,T_cells_c0_CD4+_CCR7,T
0,0.838115127,0.679,0.363,0,T cells c0 CD4 CCR7,LEPROTL1,subset,0.838115127,T_cells_c0_CD4+_CCR7,T
0,0.825016211,0.29,0.04,0,T cells c0 CD4 CCR7,CD40LG,subset,0.825016211,T_cells_c0_CD4+_CCR7,T
0,0.795949942,0.656,0.348,0,T cells c0 CD4 CCR7,SLC2A3,subset,0.795949942,T_cells_c0_CD4+_CCR7,T
0,0.763020591,0.81,0.468,0,T cells c0 CD4 CCR7,LDHB,subset,0.763020591,T_cells_c0_CD4+_CCR7,T
0,0.744509731,0.973,0.844,0,T cells c0 CD4 CCR7,EEF1B2,subset,0.744509731,T_cells_c0_CD4+_CCR7,T
0,0.738070574,0.705,0.268,0,T cells c0 CD4 CCR7,CYTIP,subset,0.738070574,T_cells_c0_CD4+_CCR7,T
0,0.733089075,0.654,0.262,0,T cells c0 CD4 CCR7,FYB,subset,0.733089075,T_cells_c0_CD4+_CCR7,T
0,0.731945877,0.591,0.386,0,T cells c0 CD4 CCR7,CREM,subset,0.731945877,T_cells_c0_CD4+_CCR7,T
0,0.725690408,0.593,0.22,0,T cells c0 CD4 CCR7,RHOH,subset,0.725690408,T_cells_c0_CD4+_CCR7,T
0,0.722649006,0.619,0.292,0,T cells c0 CD4 CCR7,LIMD2,subset,0.722649006,T_cells_c0_CD4+_CCR7,T
0,0.720735762,0.426,0.164,0,T cells c0 CD4 CCR7,GIMAP7,subset,0.720735762,T_cells_c0_CD4+_CCR7,T
0,0.719165837,0.328,0.088,0,T cells c0 CD4 CCR7,TCF7,subset,0.719165837,T_cells_c0_CD4+_CCR7,T
0,0.712201313,0.665,0.358,0,T cells c0 CD4 CCR7,RGCC,subset,0.712201313,T_cells_c0_CD4+_CCR7,T
0,0.711802635,0.555,0.202,0,T cells c0 CD4 CCR7,CD48,subset,0.711802635,T_cells_c0_CD4+_CCR7,T
0,0.70014502,0.986,0.883,0,T cells c0 CD4 CCR7,RPSA,subset,0.70014502,T_cells_c0_CD4+_CCR7,T
0,0.69730898,0.941,0.802,0,T cells c0 CD4 CCR7,PABPC1,subset,0.69730898,T_cells_c0_CD4+_CCR7,T
0,0.693519489,0.366,0.113,0,T cells c0 CD4 CCR7,FLT3LG,subset,0.693519489,T_cells_c0_CD4+_CCR7,T
0,0.690398744,0.731,0.22,0,T cells c0 CD4 CCR7,CD3D,subset,0.690398744,T_cells_c0_CD4+_CCR7,T
0,0.685404976,0.889,0.672,0,T cells c0 CD4 CCR7,TSC22D3,subset,0.685404976,T_cells_c0_CD4+_CCR7,T
0,0.683532151,0.571,0.264,0,T cells c0 CD4 CCR7,GPSM3,subset,0.683532151,T_cells_c0_CD4+_CCR7,T
0,0.683201238,0.662,0.464,0,T cells c0 CD4 CCR7,ANXA1,subset,0.683201238,T_cells_c0_CD4+_CCR7,T
0,0.679577883,0.346,0.071,0,T cells c0 CD4 CCR7,CAMK4,subset,0.679577883,T_cells_c0_CD4+_CCR7,T
0,0.67441398,0.396,0.155,0,T cells c0 CD4 CCR7,PIK3IP1,subset,0.67441398,T_cells_c0_CD4+_CCR7,T
0,0.672210946,0.252,0.025,0,T cells c0 CD4 CCR7,MAL,subset,0.672210946,T_cells_c0_CD4+_CCR7,T
0,0.672160068,0.887,0.607,0,T cells c0 CD4 CCR7,ARHGDIB,subset,0.672160068,T_cells_c0_CD4+_CCR7,T
0,0.670808258,0.294,0.066,0,T cells c0 CD4 CCR7,LEF1,subset,0.670808258,T_cells_c0_CD4+_CCR7,T
0,0.666909055,0.693,0.301,0,T cells c0 CD4 CCR7,CORO1A,subset,0.666909055,T_cells_c0_CD4+_CCR7,T
0,0.653476345,0.462,0.135,0,T cells c0 CD4 CCR7,SPOCK2,subset,0.653476345,T_cells_c0_CD4+_CCR7,T
0,0.650685176,0.329,0.092,0,T cells c0 CD4 CCR7,FCMR,subset,0.650685176,T_cells_c0_CD4+_CCR7,T
0,0.647176696,0.798,0.35,0,T cells c0 CD4 CCR7,PTPRC,subset,0.647176696,T_cells_c0_CD4+_CCR7,T
0,0.645122763,0.937,0.811,0,T cells c0 CD4 CCR7,RPS29,subset,0.645122763,T_cells_c0_CD4+_CCR7,T
0,0.642728232,0.751,0.569,0,T cells c0 CD4 CCR7,GLTSCR2,subset,0.642728232,T_cells_c0_CD4+_CCR7,T
