p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
0,3.527849678,0.907,0.023,0,Endothelial ACKR1,ACKR1,subset,3.527849678,Endothelial ACKR1,Endo
0,2.574787336,0.934,0.045,0,Endothelial ACKR1,PLVAP,subset,2.574787336,Endothelial ACKR1,Endo
0,2.381228054,0.9,0.032,0,Endothelial ACKR1,VWF,subset,2.381228054,Endothelial ACKR1,Endo
0,2.317007186,0.859,0.051,0,Endothelial ACKR1,AQP1,subset,2.317007186,Endothelial ACKR1,Endo
0,2.150580797,0.959,0.184,0,Endothelial ACKR1,SPARCL1,subset,2.150580797,Endothelial ACKR1,Endo
0,2.041115486,0.84,0.032,0,Endothelial ACKR1,RAMP3,subset,2.041115486,Endothelial ACKR1,Endo
0,1.988595766,0.868,0.083,0,Endothelial ACKR1,RAMP2,subset,1.988595766,Endothelial ACKR1,Endo
0,1.982914466,0.877,0.135,0,Endothelial ACKR1,ENG,subset,1.982914466,Endothelial ACKR1,Endo
0,1.938070676,0.589,0.068,0,Endothelial ACKR1,FABP4,subset,1.938070676,Endothelial ACKR1,Endo
0,1.910356196,0.871,0.097,0,Endothelial ACKR1,PECAM1,subset,1.910356196,Endothelial ACKR1,Endo
0,1.879733536,0.784,0.113,0,Endothelial ACKR1,SPRY1,subset,1.879733536,Endothelial ACKR1,Endo
0,1.724410851,0.775,0.089,0,Endothelial ACKR1,EGFL7,subset,1.724410851,Endothelial ACKR1,Endo
0,1.720504977,0.981,0.26,0,Endothelial ACKR1,IGFBP7,subset,1.720504977,Endothelial ACKR1,Endo
0,1.699525266,0.661,0.032,0,Endothelial ACKR1,CLDN5,subset,1.699525266,Endothelial ACKR1,Endo
0,1.680357832,0.876,0.268,0,Endothelial ACKR1,NPDC1,subset,1.680357832,Endothelial ACKR1,Endo
0,1.664674231,0.797,0.03,0,Endothelial ACKR1,EMCN,subset,1.664674231,Endothelial ACKR1,Endo
0,1.662553937,0.915,0.287,0,Endothelial ACKR1,IGFBP4,subset,1.662553937,Endothelial ACKR1,Endo
0,1.645349989,0.799,0.199,0,Endothelial ACKR1,PRCP,subset,1.645349989,Endothelial ACKR1,Endo
0,1.634780691,0.827,0.086,0,Endothelial ACKR1,HSPG2,subset,1.634780691,Endothelial ACKR1,Endo
0,1.613276729,0.846,0.117,0,Endothelial ACKR1,GNG11,subset,1.613276729,Endothelial ACKR1,Endo
0,1.606781964,0.44,0.004,0,Endothelial ACKR1,SELE,subset,1.606781964,Endothelial ACKR1,Endo
0,1.569981528,0.829,0.274,0,Endothelial ACKR1,PDLIM1,subset,1.569981528,Endothelial ACKR1,Endo
0,1.565081658,0.935,0.543,0,Endothelial ACKR1,FKBP1A,subset,1.565081658,Endothelial ACKR1,Endo
0,1.558021474,0.773,0.028,0,Endothelial ACKR1,ADGRL4,subset,1.558021474,Endothelial ACKR1,Endo
0,1.542887194,0.697,0.038,0,Endothelial ACKR1,CALCRL,subset,1.542887194,Endothelial ACKR1,Endo
0,1.506457884,0.723,0.155,0,Endothelial ACKR1,PDK4,subset,1.506457884,Endothelial ACKR1,Endo
0,1.493709836,0.635,0.033,0,Endothelial ACKR1,SDPR,subset,1.493709836,Endothelial ACKR1,Endo
0,1.481359483,0.864,0.096,0,Endothelial ACKR1,RNASE1,subset,1.481359483,Endothelial ACKR1,Endo
0,1.461247689,0.693,0.028,0,Endothelial ACKR1,ZNF385D,subset,1.461247689,Endothelial ACKR1,Endo
0,1.455425971,0.74,0.033,0,Endothelial ACKR1,CLEC14A,subset,1.455425971,Endothelial ACKR1,Endo
0,1.446341705,0.854,0.166,0,Endothelial ACKR1,A2M,subset,1.446341705,Endothelial ACKR1,Endo
0,1.43352691,0.833,0.357,0,Endothelial ACKR1,SOCS3,subset,1.43352691,Endothelial ACKR1,Endo
0,1.409246507,0.978,0.552,0,Endothelial ACKR1,IFITM3,subset,1.409246507,Endothelial ACKR1,Endo
0,1.394110662,0.706,0.041,0,Endothelial ACKR1,CD34,subset,1.394110662,Endothelial ACKR1,Endo
0,1.386189009,0.683,0.05,0,Endothelial ACKR1,COL15A1,subset,1.386189009,Endothelial ACKR1,Endo
0,1.384260847,0.616,0.02,0,Endothelial ACKR1,TSPAN7,subset,1.384260847,Endothelial ACKR1,Endo
0,1.371096794,0.7,0.227,0,Endothelial ACKR1,CLU,subset,1.371096794,Endothelial ACKR1,Endo
0,1.368808936,0.963,0.322,0,Endothelial ACKR1,IFI27,subset,1.368808936,Endothelial ACKR1,Endo
0,1.363300859,0.704,0.019,0,Endothelial ACKR1,CXorf36,subset,1.363300859,Endothelial ACKR1,Endo
0,1.350271433,0.799,0.321,0,Endothelial ACKR1,DUSP23,subset,1.350271433,Endothelial ACKR1,Endo
0,1.34842454,0.595,0.035,0,Endothelial ACKR1,ADAMTS9,subset,1.34842454,Endothelial ACKR1,Endo
0,1.341808918,0.753,0.063,0,Endothelial ACKR1,ESAM,subset,1.341808918,Endothelial ACKR1,Endo
0,1.336488016,0.659,0.135,0,Endothelial ACKR1,ID1,subset,1.336488016,Endothelial ACKR1,Endo
0,1.332555387,0.562,0.102,0,Endothelial ACKR1,HYAL2,subset,1.332555387,Endothelial ACKR1,Endo
0,1.324788427,0.758,0.194,0,Endothelial ACKR1,EMP1,subset,1.324788427,Endothelial ACKR1,Endo
0,1.316474797,0.619,0.055,0,Endothelial ACKR1,MCTP1,subset,1.316474797,Endothelial ACKR1,Endo
0,1.300337649,0.501,0.114,0,Endothelial ACKR1,RCAN1,subset,1.300337649,Endothelial ACKR1,Endo
0,1.298711986,0.784,0.23,0,Endothelial ACKR1,BCAM,subset,1.298711986,Endothelial ACKR1,Endo
0,1.292065238,0.648,0.034,0,Endothelial ACKR1,IL33,subset,1.292065238,Endothelial ACKR1,Endo
0,1.284899384,0.753,0.188,0,Endothelial ACKR1,ETS2,subset,1.284899384,Endothelial ACKR1,Endo
0,2.771325634,0.718,0.058,0,Endothelial CXCL12,IGFBP3,subset,2.771325634,Endothelial CXCL12,Endo
0,2.598325501,0.655,0.082,0,Endothelial CXCL12,FABP4,subset,2.598325501,Endothelial CXCL12,Endo
0,2.554696319,0.779,0.049,0,Endothelial CXCL12,CLDN5,subset,2.554696319,Endothelial CXCL12,Endo
0,2.471471115,0.915,0.106,0,Endothelial CXCL12,RAMP2,subset,2.471471115,Endothelial CXCL12,Endo
0,2.312721328,0.833,0.119,0,Endothelial CXCL12,SLC9A3R2,subset,2.312721328,Endothelial CXCL12,Endo
0,2.254035668,0.839,0.157,0,Endothelial CXCL12,PLPP1,subset,2.254035668,Endothelial CXCL12,Endo
0,2.199939892,0.934,0.185,0,Endothelial CXCL12,A2M,subset,2.199939892,Endothelial CXCL12,Endo
0,2.197982452,0.89,0.198,0,Endothelial CXCL12,CAV1,subset,2.197982452,Endothelial CXCL12,Endo
0,2.034959948,0.877,0.138,0,Endothelial CXCL12,GNG11,subset,2.034959948,Endothelial CXCL12,Endo
0,2.026340108,0.819,0.053,0,Endothelial CXCL12,CLEC14A,subset,2.026340108,Endothelial CXCL12,Endo
0,2.008541093,0.587,0.073,0,Endothelial CXCL12,RBP7,subset,2.008541093,Endothelial CXCL12,Endo
0,1.928275839,0.583,0.1,0,Endothelial CXCL12,C10orf10,subset,1.928275839,Endothelial CXCL12,Endo
0,1.92024121,0.904,0.291,0,Endothelial CXCL12,TM4SF1,subset,1.92024121,Endothelial CXCL12,Endo
0,1.890965819,0.773,0.149,0,Endothelial CXCL12,ID1,subset,1.890965819,Endothelial CXCL12,Endo
0,1.821340271,0.817,0.109,0,Endothelial CXCL12,EGFL7,subset,1.821340271,Endothelial CXCL12,Endo
0,1.812379137,0.715,0.1,0,Endothelial CXCL12,CXCL12,subset,1.812379137,Endothelial CXCL12,Endo
0,1.802778123,0.824,0.083,0,Endothelial CXCL12,ESAM,subset,1.802778123,Endothelial CXCL12,Endo
0,1.789131165,0.833,0.121,0,Endothelial CXCL12,PECAM1,subset,1.789131165,Endothelial CXCL12,Endo
0,1.780874059,0.977,0.341,0,Endothelial CXCL12,IFI27,subset,1.780874059,Endothelial CXCL12,Endo
0,1.764280211,0.804,0.121,0,Endothelial CXCL12,ICAM2,subset,1.764280211,Endothelial CXCL12,Endo
0,1.76077413,0.678,0.046,0,Endothelial CXCL12,GJA4,subset,1.76077413,Endothelial CXCL12,Endo
0,1.744693106,0.724,0.11,0,Endothelial CXCL12,HSPG2,subset,1.744693106,Endothelial CXCL12,Endo
0,1.710971137,0.714,0.062,0,Endothelial CXCL12,PODXL,subset,1.710971137,Endothelial CXCL12,Endo
0,1.641607764,0.651,0.032,0,Endothelial CXCL12,HEY1,subset,1.641607764,Endothelial CXCL12,Endo
0,1.636077726,0.966,0.804,0,Endothelial CXCL12,SRP14,subset,1.636077726,Endothelial CXCL12,Endo
0,1.609771439,0.841,0.305,0,Endothelial CXCL12,STOM,subset,1.609771439,Endothelial CXCL12,Endo
0,1.597548316,0.759,0.054,0,Endothelial CXCL12,EMCN,subset,1.597548316,Endothelial CXCL12,Endo
0,1.585618579,0.793,0.163,0,Endothelial CXCL12,EPAS1,subset,1.585618579,Endothelial CXCL12,Endo
0,1.585269743,0.645,0.047,0,Endothelial CXCL12,FLT1,subset,1.585269743,Endothelial CXCL12,Endo
0,1.56631869,0.597,0.051,0,Endothelial CXCL12,IGF2,subset,1.56631869,Endothelial CXCL12,Endo
0,1.548778892,0.979,0.565,0,Endothelial CXCL12,IFITM3,subset,1.548778892,Endothelial CXCL12,Endo
0,1.547274361,0.922,0.353,0,Endothelial CXCL12,CRIP2,subset,1.547274361,Endothelial CXCL12,Endo
0,1.540537378,0.886,0.119,0,Endothelial CXCL12,RNASE1,subset,1.540537378,Endothelial CXCL12,Endo
0,1.539598852,0.746,0.051,0,Endothelial CXCL12,ADGRL4,subset,1.539598852,Endothelial CXCL12,Endo
0,1.531428061,0.67,0.034,0,Endothelial CXCL12,NOTCH4,subset,1.531428061,Endothelial CXCL12,Endo
0,1.524348167,0.784,0.159,0,Endothelial CXCL12,ENG,subset,1.524348167,Endothelial CXCL12,Endo
0,1.513035841,0.699,0.081,0,Endothelial CXCL12,PALMD,subset,1.513035841,Endothelial CXCL12,Endo
0,1.512374596,0.588,0.115,0,Endothelial CXCL12,KCTD12,subset,1.512374596,Endothelial CXCL12,Endo
0,1.493159048,0.613,0.026,0,Endothelial CXCL12,SOX17,subset,1.493159048,Endothelial CXCL12,Endo
0,1.486332143,0.502,0.079,0,Endothelial CXCL12,EDN1,subset,1.486332143,Endothelial CXCL12,Endo
0,1.468821274,0.582,0.077,0,Endothelial CXCL12,PLVAP,subset,1.468821274,Endothelial CXCL12,Endo
0,1.468760316,0.489,0.014,0,Endothelial CXCL12,BTNL9,subset,1.468760316,Endothelial CXCL12,Endo
0,1.462032703,0.69,0.061,0,Endothelial CXCL12,CD34,subset,1.462032703,Endothelial CXCL12,Endo
