p_val,avg_logFC,pct.1,pct.2,p_val_adj,cluster,gene,classification tier,avg_strength,cluster0,celltype
0,2.550664466,0.818,0.016,0,B cells Memory,MS4A1,subset,2.550664466,B cells Memory,B
0,2.180673173,0.757,0.052,0,B cells Memory,CD79A,subset,2.180673173,B cells Memory,B
0,1.945782357,0.655,0.169,0,B cells Memory,CD83,subset,1.945782357,B cells Memory,B
0,1.70584753,0.875,0.313,0,B cells Memory,CD37,subset,1.70584753,B cells Memory,B
0,1.519001097,0.524,0.011,0,B cells Memory,BANK1,subset,1.519001097,B cells Memory,B
0,1.459942917,0.969,0.395,0,B cells Memory,HLA-DRA,subset,1.459942917,B cells Memory,B
0,1.448827467,0.996,0.683,0,B cells Memory,CD74,subset,1.448827467,B cells Memory,B
0,1.354853338,0.795,0.271,0,B cells Memory,HLA-DQB1,subset,1.354853338,B cells Memory,B
0,1.324615474,0.388,0.007,0,B cells Memory,VPREB3,subset,1.324615474,B cells Memory,B
3.929999999999999e-194,1.320109439,0.276,0.094,1.1699999999999998e-189,B cells Memory,IGHA1,subset,1.320109439,B cells Memory,B
0,1.294331459,0.805,0.229,0,B cells Memory,HLA-DQA1,subset,1.294331459,B cells Memory,B
0,1.293659802,0.324,0.045,0,B cells Memory,IGHM,subset,1.293659802,B cells Memory,B
0,1.256574989,0.434,0.061,0,B cells Memory,CD79B,subset,1.256574989,B cells Memory,B
0,1.217282431,0.897,0.383,0,B cells Memory,HLA-DPB1,subset,1.217282431,B cells Memory,B
0,1.191496912,0.45,0.108,0,B cells Memory,HLA-DQA2,subset,1.191496912,B cells Memory,B
0,1.188644139,0.441,0.066,0,B cells Memory,IRF8,subset,1.188644139,B cells Memory,B
0,1.1699198,0.907,0.385,0,B cells Memory,HLA-DPA1,subset,1.1699198,B cells Memory,B
0,1.157423123,0.404,0.048,0,B cells Memory,ARHGAP24,subset,1.157423123,B cells Memory,B
0,1.131516915,0.379,0.04,0,B cells Memory,ADAM28,subset,1.131516915,B cells Memory,B
0,1.121104352,0.323,0.018,0,B cells Memory,LINC00926,subset,1.121104352,B cells Memory,B
0,1.089958482,0.324,0.045,0,B cells Memory,LY9,subset,1.089958482,B cells Memory,B
0,1.068579142,0.796,0.315,0,B cells Memory,HLA-DRB5,subset,1.068579142,B cells Memory,B
0,1.050960192,0.415,0.085,0,B cells Memory,POU2F2,subset,1.050960192,B cells Memory,B
0,1.047086721,0.469,0.149,0,B cells Memory,MEF2C,subset,1.047086721,B cells Memory,B
0,1.04076984,0.383,0.096,0,B cells Memory,RALGPS2,subset,1.04076984,B cells Memory,B
0,1.030053075,0.812,0.366,0,B cells Memory,LAPTM5,subset,1.030053075,B cells Memory,B
0,1.012137723,0.805,0.336,0,B cells Memory,CD52,subset,1.012137723,B cells Memory,B
0,1.003222707,0.429,0.095,0,B cells Memory,FCMR,subset,1.003222707,B cells Memory,B
0,0.995282601,0.325,0.008,0,B cells Memory,CD19,subset,0.995282601,B cells Memory,B
0,0.993454653,0.498,0.284,0,B cells Memory,SMIM14,subset,0.993454653,B cells Memory,B
0,0.962287332,0.65,0.29,0,B cells Memory,CD69,subset,0.962287332,B cells Memory,B
0,0.953523025,0.437,0.121,0,B cells Memory,NCF1,subset,0.953523025,B cells Memory,B
0,0.939965754,0.613,0.201,0,B cells Memory,LTB,subset,0.939965754,B cells Memory,B
0,0.923319497,0.278,0.005,0,B cells Memory,FCRLA,subset,0.923319497,B cells Memory,B
0,0.922029336,0.322,0.053,0,B cells Memory,1-Mar,subset,0.922029336,B cells Memory,B
0,0.906546104,0.331,0.136,0,B cells Memory,NFKBID,subset,0.906546104,B cells Memory,B
0,0.884599116,0.297,0.049,0,B cells Memory,HVCN1,subset,0.884599116,B cells Memory,B
0,0.883543573,0.504,0.352,0,B cells Memory,CD55,subset,0.883543573,B cells Memory,B
0,0.879826141,0.873,0.417,0,B cells Memory,HLA-DRB1,subset,0.879826141,B cells Memory,B
0,0.879053482,0.613,0.3,0,B cells Memory,LIMD2,subset,0.879053482,B cells Memory,B
2.0199999999999998e-291,0.84083593,0.368,0.096,6.02e-287,B cells Memory,CCR7,subset,0.84083593,B cells Memory,B
